,x,y,brand,cluster
454,-0.14406169683420997,-0.9582937316372329,Commission,0
455,-0.14406169683420997,-0.9582937316372329,Completedworks,0
456,1.3541395760027128,-0.6547531779772772,Coperni,3
457,-0.14406169683421002,-0.9582937316372329,Cormio,0
458,1.3541395760027124,-0.6547531779772772,COTTON CITIZEN,3
459,-1.6253538415100124,0.9765813589003377,Dior,2
460,1.3541395760027124,-0.6547531779772772,DRAE,3
461,-0.49495256094241685,0.3391883170885333,Erdem,4
462,1.1618946161411832,0.768029542592289,ERES,6
463,-0.14406169683421002,-0.9582937316372329,Esse Studios,0
464,1.1618946161411836,0.7680295425922892,Faris,6
465,-0.14406169683421005,-0.9582937316372329,Flat Apartment,0
466,-0.14406169683421005,-0.9582937316372329,Fleet Ilya,0
467,-0.49495256094241685,0.33918831708853325,Fleur du Mal,4
468,-0.9190180926142588,1.363451317891857,GANNI,10
469,-0.14406169683421002,-0.9582937316372325,GAUCHERE,0
470,-0.14406169683421002,-0.9582937316372325,Gauge81,0
471,1.161894616141183,0.7680295425922894,Georgia Alice,6
472,-0.14406169683421002,-0.9582937316372327,Gil Rodriguez,0
473,-0.14406169683421002,-0.9582937316372327,Gimaguas,0
474,1.1618946161411827,0.7680295425922892,Girlfriend Collective,6
475,1.3541395760027117,-0.6547531779772773,Goldsign,3
476,1.1618946161411827,0.7680295425922892,Grlfrnd,6
477,-0.14406169683421002,-0.9582937316372325,Haight,0
478,-0.14406169683421002,-0.9582937316372325,Hannah Jewett,0
479,-0.14406169683421002,-0.9582937316372325,Helenamanzano,0
480,-0.14406169683421002,-0.9582937316372325,Henrik Vibskov,0
481,0.32092916457099185,0.819608036857148,I'm Sorry by Petra Collins,1
482,-0.14406169683421002,-0.9582937316372325,ISA BOULDER,0
483,1.3194159812798525,1.5749376557449877,Isabel Marant Etoile,8
484,0.35774357829224906,1.5012227190953804,Issey Miyake,1
485,1.1618946161411818,0.7680295425922892,Jade Swim,6
486,-1.520805728517224,1.0527480752749616,Jimmy Choo,2
487,1.288194297100924,-1.4218228831587796,Jiwinaia,12
488,1.1618946161411816,0.7680295425922888,Joseph,6
489,-0.14406169683421002,-0.9582937316372325,Julia Heuer,0
490,1.3541395760027115,-0.6547531779772773,Julia Jentzsch,3
491,-1.7092338743058513,-1.1117617836357305,Justine Clenquet,5
492,0.357743578292249,1.5012227190953802,Khaite,1
493,-0.14406169683420986,-0.9582937316372343,Kijun,0
494,-0.14406169683420986,-0.9582937316372343,Kika Vargas,0
495,-0.14406169683420986,-0.9582937316372343,Kiki de Montparnasse,0
496,-0.14406169683420986,-0.9582937316372343,Kim Matin,0
497,-0.14406169683420986,-0.9582937316372343,KIM SHUI,0
498,0.8084652246518162,-0.8061436253806888,Kwaidan Editions,3
499,1.1618946161411867,0.7680295425922903,La Perla,6
500,-0.14406169683420986,-0.9582937316372342,Laura Lombardi,0
501,-0.49495256094241813,0.33918831708853325,Lauren Manoogian,4
502,1.3541395760027148,-0.6547531779772772,Le Kasha,3
503,1.3541395760027148,-0.6547531779772772,Legres,3
504,-0.14406169683420986,-0.9582937316372343,Lido,0
505,1.3541395760027146,-0.6547531779772772,Lisa Yang,3
506,1.3541395760027146,-0.6547531779772772,Little Liffner,3
507,1.1618946161411863,0.7680295425922897,Live the Process,6
508,2.2016556625126653,0.08474242267034318,Louisa Ballou,11
509,-0.14406169683420983,-0.9582937316372342,Louise Lyngh Bjerregaard,0
510,-0.14406169683420983,-0.9582937316372342,Loulou Studio,0
511,-0.14406169683420983,-0.9582937316372342,Lourdes,0
512,2.249977172404776,0.34250524944492766,LOW CLASSIC,11
513,-0.14406169683420986,-0.958293731637234,LVIR,0
514,-0.14406169683420986,-0.958293731637234,Magda Butrym,0
515,-0.14406169683420986,-0.958293731637234,Maisie Wilen,0
516,1.1618946161411852,0.7680295425922895,Maison Michel,6
517,-0.1440616968342098,-0.958293731637234,Mame Kurogouchi,0
518,1.1618946161411847,0.7680295425922895,Mansur Gavriel,6
519,-0.14406169683420986,-0.958293731637234,Marco Rambaldi,0
520,-0.14406169683420986,-0.958293731637234,Marge Sherwood,0
521,1.3541395760027142,-0.6547531779772773,Maria Black,3
522,-0.14406169683420986,-0.958293731637234,Markoo,0
523,-0.14406169683420986,-0.958293731637234,Marques Almeida,0
524,-0.49495256094241824,0.3391883170885331,Max Mara,4
525,0.4637808158074053,1.4261955100537986,Max Mara Leisure,1
526,-0.14406169683420986,-0.9582937316372339,Maximilian,0
527,1.3541395760027137,-0.6547531779772773,Medea,3
528,1.3541395760027137,-0.6547531779772773,Medina Swimwear,3
529,-0.14406169683420986,-0.9582937316372337,Meryll Rogge,0
530,1.3541395760027137,-0.6547531779772774,Miaou,3
531,1.3541395760027137,-0.6547531779772774,Michael Lo Sordo,3
532,1.6607674167557012,0.32511662739703245,Miu Miu,11
533,-0.5804865089603284,0.8992626538578785,MM6 Maison Margiela,13
534,-0.1440616968342099,-0.9582937316372337,Mondo Mondo,0
535,1.3541395760027135,-0.6547531779772773,More Joy,3
536,1.3541395760027135,-0.6547531779772773,Mounser,3
537,-0.14406169683420988,-0.9582937316372337,Mugler-W,0
538,1.1618946161411838,0.7680295425922892,NEOUS,6
539,-0.9190180926014742,1.3634513179009906,Nicholas Kirkwood,10
540,-1.4726965562327434,-0.4442951414479418,Nina Ricci,5
541,-0.1440616968342099,-0.9582937316372337,Nodaleto,0
542,-0.1440616968342099,-0.9582937316372337,Noir Kei Ninomiya,0
543,1.3541395760027135,-0.6547531779772773,Nu Swim,3
544,1.3541395760027135,-0.6547531779772773,Paloma Wool,3
545,-0.1440616968342099,-0.9582937316372335,Panconesi,0
546,-0.49495256094241835,0.33918831708853303,Partow,4
547,-0.1440616968342099,-0.9582937316372335,PERVERZE,0
548,-0.9190180926044669,1.363451317898851,Pleats Please Issey Miyake,10
549,-0.14406169683420988,-0.9582937316372335,PRISCAVera,0
550,-0.49495256094241835,0.3391883170885329,Proenza Schouler,4
551,-0.1440616968342099,-0.9582937316372335,Pushbutton,0
552,1.161894616141183,0.7680295425922893,Raquel Allegra,6
553,-0.1440616968342099,-0.9582937316372335,Ratio et Motus,0
554,-0.1440616968342099,-0.9582937316372335,Rave Review,0
555,-0.49495256094241813,0.33918831708853286,Re/Done,4
556,0.463780815807406,1.4261955100537964,RED Valentino,1
557,-0.14406169683420997,-0.9582937316372334,Regulation Yohji Yamamoto,0
558,-0.14406169683420997,-0.9582937316372334,Reina Olga,0
559,-0.14406169683420997,-0.9582937316372334,Renli Su,0
560,1.31941199142405,1.5749405297176429,Repetto,8
561,-0.49495256094241796,0.33918831708853286,Rick Owens Lilies,4
562,1.3541395760027124,-0.6547531779772773,Rika Studios,3
563,-0.14406169683420997,-0.9582937316372331,Rokh,0
564,-0.49495256094241796,0.33918831708853286,Rosetta Getty,4
565,1.3541395760027124,-0.6547531779772773,RUS,3
566,0.4637808158074063,1.4261955100537953,S Max Mara,1
567,-0.14406169683420997,-0.9582937316372331,Safsafu,0
568,0.35774357829224945,1.5012227190953813,Saks Potts,1
569,-0.14406169683420997,-0.9582937316372331,Sandy Liang,0
570,1.354139576002712,-0.6547531779772772,Sapir Bachar,3
571,-0.4949525609424178,0.3391883170885329,Saskia Diez,4
572,1.3194159873208637,1.5749376513935185,See by Chloé,8
573,1.354139576002712,-0.6547531779772772,Sherris,3
574,-0.14406169683420997,-0.9582937316372331,Shushu/Tong,0
575,1.1618946161411816,0.7680295425922892,Simon Miller,6
576,-0.4949525609424178,0.3391883170885329,Simone Rocha,4
577,1.3541395760027115,-0.6547531779772772,SIR.,3
578,1.3541395760027115,-0.6547531779772772,SJYP,3
579,-2.2855497338456976,0.13668949271699207,SKIMS,9
580,1.1618946161411816,0.7680295425922892,SLVRLAKE,6
581,0.46378081580740654,1.426195510053795,Sophia Webster,1
582,-0.14406169683420997,-0.9582937316372329,Sophie Bille Brahe,0
583,-0.9190180926014667,1.3634513179009953,Sophie Buhai,10
584,1.1618946161411814,0.768029542592289,Spalwart,6
585,0.46378081580740677,1.4261955100537953,Sportmax,1
586,1.1618946161411816,0.768029542592289,Stand Studio,6
587,1.1618946161411816,0.768029542592289,Staud,6
588,1.1618946161411816,0.768029542592289,Studio Nicholson,6
589,1.1618946161411816,0.768029542592289,Toga Pulla,6
590,-0.5804865089608209,0.8992626538577141,Totême,13
591,-0.49495256094241724,0.33918831708853325,Tricot Comme des Garçons,4
592,-0.14406169683420997,-0.9582937316372327,Uncommon Matters,0
593,-0.14406169683420997,-0.9582937316372327,Venczel,0
594,1.3541395760027115,-0.6547531779772772,Victor Glemaud,3
595,-1.4726965562327394,-0.44429514144794213,Victoria Beckham,5
596,1.1618946161411814,0.7680295425922888,Victoria Victoria Beckham,6
597,1.3541395760027115,-0.6547531779772772,Wandering,3
598,1.1618946161411812,0.768029542592289,Wolford,6
599,0.4637808158074069,1.426195510053795,Won Hundred,1
600,-0.49495256094241713,0.33918831708853314,Y's,4
601,1.1618946161411812,0.768029542592289,YMC,6
